method,C,code_family,step,metric,median,q25,q75,min,max,n_runs_available
greedy,1,"[1225,49]",38.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",39.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",40.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",41.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",42.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",43.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",44.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",45.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",46.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",47.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",48.0,best_distance_so_far,10.0,10.0,10.0,10.0,11.0,10
greedy,1,"[1225,49]",49.0,best_distance_so_far,10.0,10.0,10.75,10.0,11.0,10
greedy,1,"[1225,49]",50.0,best_distance_so_far,10.0,10.0,10.75,10.0,11.0,10
greedy,1,"[1225,49]",0.0,best_score_at_best_distance_so_far,2011122443606.9988,2011122443606.9988,2011122443606.9988,2011122443606.9988,2011122443606.9988,10
greedy,1,"[1225,49]",1.0,best_score_at_best_distance_so_far,3029940157.9999986,1607682300.9999993,3481332353.249998,1184528533.9999995,10933383408.999994,10
greedy,1,"[1225,49]",2.0,best_score_at_best_distance_so_far,868502525.4999996,803057110.9999996,982056629.2499996,711533263.9999998,1200731913.9999995,10
greedy,1,"[1225,49]",3.0,best_score_at_best_distance_so_far,625835204.9999998,574744486.7499998,641328325.9999998,428099222.9999999,802095493.9999996,10
greedy,1,"[1225,49]",4.0,best_score_at_best_distance_so_far,521106258.49999976,441741891.2499998,604782114.4999998,427395402.9999999,642372711.9999998,10
greedy,1,"[1225,49]",5.0,best_score_at_best_distance_so_far,443455800.4999998,429529330.7499999,499778782.49999976,360257424.9999999,633732131.9999998,10
greedy,1,"[1225,49]",6.0,best_score_at_best_distance_so_far,436464778.4999998,420499752.9999999,447180187.2499998,360257424.9999999,612161122.9999998,10
greedy,1,"[1225,49]",7.0,best_score_at_best_distance_so_far,417054921.9999999,370043814.4999999,443019588.9999998,232148820.99999994,612161122.9999998,10
greedy,1,"[1225,49]",8.0,best_score_at_best_distance_so_far,417054921.9999999,321455227.7499999,440094210.9999998,232148820.99999994,505526232.99999976,10
greedy,1,"[1225,49]",9.0,best_score_at_best_distance_so_far,383485932.9999999,317751300.2499999,433797186.2499998,232148820.99999994,457795362.9999998,10
greedy,1,"[1225,49]",10.0,best_score_at_best_distance_so_far,366231623.4999999,317751300.2499999,413271963.9999999,232148820.99999994,457795362.9999998,10
greedy,1,"[1225,49]",11.0,best_score_at_best_distance_so_far,366231623.4999999,317751300.2499999,412530347.4999999,232148820.99999994,455728133.9999998,10
greedy,1,"[1225,49]",12.0,best_score_at_best_distance_so_far,346483508.4999999,315114316.9999999,358789969.7499999,232148820.99999994,427225953.9999999,10
greedy,1,"[1225,49]",13.0,best_score_at_best_distance_so_far,346483508.4999999,315114316.9999999,358789969.7499999,232148820.99999994,427225953.9999999,10
greedy,1,"[1225,49]",14.0,best_score_at_best_distance_so_far,340186133.9999999,260505467.7499999,352151131.7499999,221398984.99999994,414468982.9999999,10
greedy,1,"[1225,49]",15.0,best_score_at_best_distance_so_far,339838153.9999999,260505467.7499999,352151131.7499999,221398984.99999994,414468982.9999999,10
greedy,1,"[1225,49]",16.0,best_score_at_best_distance_so_far,339838153.9999999,259306778.2499999,345009864.9999999,221398984.99999994,414468982.9999999,10
greedy,1,"[1225,49]",17.0,best_score_at_best_distance_so_far,289730816.9999999,238007846.7499999,340894589.9999999,221398984.99999994,414468982.9999999,10
greedy,1,"[1225,49]",18.0,best_score_at_best_distance_so_far,289730816.9999999,238007846.7499999,340894589.9999999,221398984.99999994,354387603.9999999,10
greedy,1,"[1225,49]",19.0,best_score_at_best_distance_so_far,247132953.99999988,237566823.9999999,312013750.9999999,221398984.99999994,354387603.9999999,10
greedy,1,"[1225,49]",20.0,best_score_at_best_distance_so_far,247132953.99999988,233038956.49999994,312013750.9999999,221398984.99999994,354387603.9999999,10
greedy,1,"[1225,49]",21.0,best_score_at_best_distance_so_far,246964269.4999999,233038956.49999994,309914920.4999999,221398984.99999994,354387603.9999999,10
greedy,1,"[1225,49]",22.0,best_score_at_best_distance_so_far,246964269.4999999,233038956.49999994,309914920.4999999,220320002.99999994,353142092.9999999,10
greedy,1,"[1225,49]",23.0,best_score_at_best_distance_so_far,246910902.9999999,233038956.49999994,309914920.4999999,220320002.99999994,343342072.9999999,10
greedy,1,"[1225,49]",24.0,best_score_at_best_distance_so_far,246910902.9999999,233038956.49999994,309914920.4999999,220320002.99999994,343342072.9999999,10
greedy,1,"[1225,49]",25.0,best_score_at_best_distance_so_far,246910902.9999999,233038956.49999994,309914920.4999999,220320002.99999994,343342072.9999999,10
greedy,1,"[1225,49]",26.0,best_score_at_best_distance_so_far,246910902.9999999,233038956.49999994,277434041.2499999,220320002.99999994,337725281.9999999,10
greedy,1,"[1225,49]",27.0,best_score_at_best_distance_so_far,246910902.9999999,233038956.49999994,277434041.2499999,220320002.99999994,330099023.9999999,10
greedy,1,"[1225,49]",28.0,best_score_at_best_distance_so_far,246910902.9999999,233038956.49999994,277434041.2499999,220320002.99999994,322122803.9999999,10
greedy,1,"[1225,49]",29.0,best_score_at_best_distance_so_far,246910902.9999999,233038956.49999994,277434041.2499999,220320002.99999994,311380985.9999999,10
greedy,1,"[1225,49]",30.0,best_score_at_best_distance_so_far,246381604.9999999,233038956.49999994,277434041.2499999,220320002.99999994,311380985.9999999,10
greedy,1,"[1225,49]",31.0,best_score_at_best_distance_so_far,246381604.9999999,233038956.49999994,277434041.2499999,220320002.99999994,311380985.9999999,10
greedy,1,"[1225,49]",32.0,best_score_at_best_distance_so_far,246381604.9999999,233038956.49999994,249771084.7499999,165407583.99999994,311380985.9999999,10
greedy,1,"[1225,49]",33.0,best_score_at_best_distance_so_far,246381604.9999999,233038956.49999994,249771084.7499999,165407583.99999994,311380985.9999999,10
greedy,1,"[1225,49]",34.0,best_score_at_best_distance_so_far,246381604.9999999,233038956.49999994,249771084.7499999,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",35.0,best_score_at_best_distance_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",36.0,best_score_at_best_distance_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",37.0,best_score_at_best_distance_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",38.0,best_score_at_best_distance_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",39.0,best_score_at_best_distance_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",40.0,best_score_at_best_distance_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",41.0,best_score_at_best_distance_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",42.0,best_score_at_best_distance_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",43.0,best_score_at_best_distance_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",44.0,best_score_at_best_distance_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",45.0,best_score_at_best_distance_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",46.0,best_score_at_best_distance_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",47.0,best_score_at_best_distance_so_far,239723665.9999999,220891121.74999994,249278267.74999988,120635081.99999996,311291003.9999999,10
greedy,1,"[1225,49]",48.0,best_score_at_best_distance_so_far,239723665.9999999,220891121.74999994,249278267.74999988,120635081.99999996,311291003.9999999,10
greedy,1,"[1225,49]",49.0,best_score_at_best_distance_so_far,225419449.49999994,184166962.74999994,249278267.74999988,120635081.99999996,311291003.9999999,10
greedy,1,"[1225,49]",50.0,best_score_at_best_distance_so_far,225419449.49999994,184166962.74999994,249278267.74999988,120635081.99999996,311291003.9999999,10
greedy,1,"[1225,49]",0.0,global_min_score_so_far,2011122443606.9988,2011122443606.9988,2011122443606.9988,2011122443606.9988,2011122443606.9988,10
greedy,1,"[1225,49]",1.0,global_min_score_so_far,3029940157.9999986,1607682300.9999993,3481332353.249998,1184528533.9999995,10933383408.999994,10
greedy,1,"[1225,49]",2.0,global_min_score_so_far,868502525.4999996,803057110.9999996,982056629.2499996,711533263.9999998,1200731913.9999995,10
greedy,1,"[1225,49]",3.0,global_min_score_so_far,625835204.9999998,574744486.7499998,641328325.9999998,428099222.9999999,802095493.9999996,10
greedy,1,"[1225,49]",4.0,global_min_score_so_far,521106258.49999976,441741891.2499998,604782114.4999998,427395402.9999999,642372711.9999998,10
greedy,1,"[1225,49]",5.0,global_min_score_so_far,443455800.4999998,429529330.7499999,499778782.49999976,360257424.9999999,633732131.9999998,10
greedy,1,"[1225,49]",6.0,global_min_score_so_far,436464778.4999998,420499752.9999999,447180187.2499998,360257424.9999999,612161122.9999998,10
greedy,1,"[1225,49]",7.0,global_min_score_so_far,417054921.9999999,370043814.4999999,443019588.9999998,232148820.99999994,612161122.9999998,10
greedy,1,"[1225,49]",8.0,global_min_score_so_far,417054921.9999999,321455227.7499999,440094210.9999998,232148820.99999994,505526232.99999976,10
greedy,1,"[1225,49]",9.0,global_min_score_so_far,383485932.9999999,317751300.2499999,433797186.2499998,232148820.99999994,457795362.9999998,10
greedy,1,"[1225,49]",10.0,global_min_score_so_far,366231623.4999999,317751300.2499999,413271963.9999999,232148820.99999994,457795362.9999998,10
greedy,1,"[1225,49]",11.0,global_min_score_so_far,366231623.4999999,317751300.2499999,412530347.4999999,232148820.99999994,455728133.9999998,10
greedy,1,"[1225,49]",12.0,global_min_score_so_far,346483508.4999999,315114316.9999999,358789969.7499999,232148820.99999994,427225953.9999999,10
greedy,1,"[1225,49]",13.0,global_min_score_so_far,346483508.4999999,315114316.9999999,358789969.7499999,232148820.99999994,427225953.9999999,10
greedy,1,"[1225,49]",14.0,global_min_score_so_far,340186133.9999999,260505467.7499999,352151131.7499999,221398984.99999994,414468982.9999999,10
greedy,1,"[1225,49]",15.0,global_min_score_so_far,339838153.9999999,260505467.7499999,352151131.7499999,221398984.99999994,414468982.9999999,10
greedy,1,"[1225,49]",16.0,global_min_score_so_far,339838153.9999999,259306778.2499999,345009864.9999999,221398984.99999994,414468982.9999999,10
greedy,1,"[1225,49]",17.0,global_min_score_so_far,289730816.9999999,238007846.7499999,340894589.9999999,221398984.99999994,414468982.9999999,10
greedy,1,"[1225,49]",18.0,global_min_score_so_far,289730816.9999999,238007846.7499999,340894589.9999999,221398984.99999994,354387603.9999999,10
greedy,1,"[1225,49]",19.0,global_min_score_so_far,247132953.99999988,237566823.9999999,312013750.9999999,221398984.99999994,354387603.9999999,10
greedy,1,"[1225,49]",20.0,global_min_score_so_far,247132953.99999988,233038956.49999994,312013750.9999999,221398984.99999994,354387603.9999999,10
greedy,1,"[1225,49]",21.0,global_min_score_so_far,246964269.4999999,233038956.49999994,309914920.4999999,221398984.99999994,354387603.9999999,10
greedy,1,"[1225,49]",22.0,global_min_score_so_far,246964269.4999999,233038956.49999994,309914920.4999999,220320002.99999994,353142092.9999999,10
greedy,1,"[1225,49]",23.0,global_min_score_so_far,246910902.9999999,233038956.49999994,309914920.4999999,220320002.99999994,343342072.9999999,10
greedy,1,"[1225,49]",24.0,global_min_score_so_far,246910902.9999999,233038956.49999994,309914920.4999999,220320002.99999994,343342072.9999999,10
greedy,1,"[1225,49]",25.0,global_min_score_so_far,246910902.9999999,233038956.49999994,309914920.4999999,220320002.99999994,343342072.9999999,10
greedy,1,"[1225,49]",26.0,global_min_score_so_far,246910902.9999999,233038956.49999994,277434041.2499999,220320002.99999994,337725281.9999999,10
greedy,1,"[1225,49]",27.0,global_min_score_so_far,246910902.9999999,233038956.49999994,277434041.2499999,220320002.99999994,330099023.9999999,10
greedy,1,"[1225,49]",28.0,global_min_score_so_far,246910902.9999999,233038956.49999994,277434041.2499999,220320002.99999994,322122803.9999999,10
greedy,1,"[1225,49]",29.0,global_min_score_so_far,246910902.9999999,233038956.49999994,277434041.2499999,220320002.99999994,311380985.9999999,10
greedy,1,"[1225,49]",30.0,global_min_score_so_far,246381604.9999999,233038956.49999994,277434041.2499999,220320002.99999994,311380985.9999999,10
greedy,1,"[1225,49]",31.0,global_min_score_so_far,246381604.9999999,233038956.49999994,277434041.2499999,220320002.99999994,311380985.9999999,10
greedy,1,"[1225,49]",32.0,global_min_score_so_far,246381604.9999999,233038956.49999994,249771084.7499999,165407583.99999994,311380985.9999999,10
greedy,1,"[1225,49]",33.0,global_min_score_so_far,246381604.9999999,233038956.49999994,249771084.7499999,165407583.99999994,311380985.9999999,10
greedy,1,"[1225,49]",34.0,global_min_score_so_far,246381604.9999999,233038956.49999994,249771084.7499999,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",35.0,global_min_score_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",36.0,global_min_score_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",37.0,global_min_score_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",38.0,global_min_score_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",39.0,global_min_score_so_far,239723665.9999999,232621471.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",40.0,global_min_score_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",41.0,global_min_score_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",42.0,global_min_score_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",43.0,global_min_score_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",44.0,global_min_score_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",45.0,global_min_score_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",46.0,global_min_score_so_far,239723665.9999999,223351442.49999994,249278267.74999988,120635081.99999996,311380985.9999999,10
greedy,1,"[1225,49]",47.0,global_min_score_so_far,239723665.9999999,220891121.74999994,249278267.74999988,120635081.99999996,311291003.9999999,10
greedy,1,"[1225,49]",48.0,global_min_score_so_far,239723665.9999999,220891121.74999994,249278267.74999988,120635081.99999996,311291003.9999999,10
greedy,1,"[1225,49]",49.0,global_min_score_so_far,225419449.49999994,184166962.74999994,249278267.74999988,120635081.99999996,311291003.9999999,10
greedy,1,"[1225,49]",50.0,global_min_score_so_far,225419449.49999994,184166962.74999994,249278267.74999988,120635081.99999996,311291003.9999999,10
greedy,1,"[1225,49]",0.0,n_evaluated,1.0,1.0,1.0,1.0,1.0,10
greedy,1,"[1225,49]",1.0,n_evaluated,292.5,292.0,294.0,287.0,294.0,10
greedy,1,"[1225,49]",2.0,n_evaluated,340.5,322.75,343.5,306.0,511.0,10
greedy,1,"[1225,49]",3.0,n_evaluated,363.0,345.75,373.0,317.0,550.0,10
greedy,1,"[1225,49]",4.0,n_evaluated,382.0,368.0,392.5,337.0,598.0,10
greedy,1,"[1225,49]",5.0,n_evaluated,399.5,391.25,412.75,353.0,637.0,10
greedy,1,"[1225,49]",6.0,n_evaluated,417.0,408.25,432.0,363.0,685.0,10
greedy,1,"[1225,49]",7.0,n_evaluated,435.0,419.25,451.25,380.0,732.0,10
greedy,1,"[1225,49]",8.0,n_evaluated,454.5,440.75,467.0,404.0,773.0,10
greedy,1,"[1225,49]",9.0,n_evaluated,476.0,453.25,487.5,420.0,811.0,10
greedy,1,"[1225,49]",10.0,n_evaluated,497.0,478.5,512.25,441.0,849.0,10
greedy,1,"[1225,49]",11.0,n_evaluated,520.0,500.25,533.75,459.0,888.0,10
greedy,1,"[1225,49]",12.0,n_evaluated,536.5,520.25,550.0,474.0,923.0,10
greedy,1,"[1225,49]",13.0,n_evaluated,555.5,536.5,570.5,489.0,949.0,10
greedy,1,"[1225,49]",14.0,n_evaluated,570.5,553.25,591.75,506.0,995.0,10
greedy,1,"[1225,49]",15.0,n_evaluated,592.0,573.5,611.5,515.0,1038.0,10
greedy,1,"[1225,49]",16.0,n_evaluated,605.5,586.75,643.0,535.0,1087.0,10
greedy,1,"[1225,49]",17.0,n_evaluated,628.0,601.5,669.75,552.0,1141.0,10
greedy,1,"[1225,49]",18.0,n_evaluated,648.5,617.75,689.75,571.0,1192.0,10
greedy,1,"[1225,49]",19.0,n_evaluated,669.0,632.0,708.5,579.0,1236.0,10
greedy,1,"[1225,49]",20.0,n_evaluated,692.0,640.25,728.0,592.0,1288.0,10
greedy,1,"[1225,49]",21.0,n_evaluated,710.5,650.0,754.0,606.0,1329.0,10
greedy,1,"[1225,49]",22.0,n_evaluated,730.5,667.75,782.5,626.0,1371.0,10
greedy,1,"[1225,49]",23.0,n_evaluated,753.5,684.5,806.0,645.0,1402.0,10
greedy,1,"[1225,49]",24.0,n_evaluated,779.0,702.25,828.0,657.0,1434.0,10
greedy,1,"[1225,49]",25.0,n_evaluated,804.0,716.0,846.75,669.0,1478.0,10
greedy,1,"[1225,49]",26.0,n_evaluated,825.5,730.5,865.75,679.0,1513.0,10
greedy,1,"[1225,49]",27.0,n_evaluated,843.5,741.25,880.75,698.0,1557.0,10
greedy,1,"[1225,49]",28.0,n_evaluated,866.0,752.0,902.75,705.0,1600.0,10
greedy,1,"[1225,49]",29.0,n_evaluated,895.5,775.0,925.25,720.0,1638.0,10
greedy,1,"[1225,49]",30.0,n_evaluated,913.5,794.0,942.25,737.0,1678.0,10
greedy,1,"[1225,49]",31.0,n_evaluated,932.0,814.75,967.5,749.0,1718.0,10
greedy,1,"[1225,49]",32.0,n_evaluated,954.0,834.5,986.5,762.0,1757.0,10
greedy,1,"[1225,49]",33.0,n_evaluated,978.5,842.25,1003.5,777.0,1797.0,10
greedy,1,"[1225,49]",34.0,n_evaluated,1000.5,846.25,1027.25,790.0,1836.0,10
greedy,1,"[1225,49]",35.0,n_evaluated,1025.0,850.0,1042.75,808.0,1878.0,10
greedy,1,"[1225,49]",36.0,n_evaluated,1034.5,862.25,1061.25,829.0,1916.0,10
greedy,1,"[1225,49]",37.0,n_evaluated,1047.5,877.5,1083.25,840.0,1948.0,10
greedy,1,"[1225,49]",38.0,n_evaluated,1063.0,891.25,1104.5,840.0,1993.0,10
greedy,1,"[1225,49]",39.0,n_evaluated,1078.5,901.25,1121.75,840.0,2035.0,10
greedy,1,"[1225,49]",40.0,n_evaluated,1092.0,918.25,1144.75,840.0,2078.0,10
greedy,1,"[1225,49]",41.0,n_evaluated,1103.5,930.0,1172.25,840.0,2124.0,10
greedy,1,"[1225,49]",42.0,n_evaluated,1114.5,946.0,1191.75,841.0,2169.0,10
greedy,1,"[1225,49]",43.0,n_evaluated,1124.0,964.5,1211.5,842.0,2216.0,10
greedy,1,"[1225,49]",44.0,n_evaluated,1137.5,981.25,1238.25,843.0,2261.0,10
greedy,1,"[1225,49]",45.0,n_evaluated,1156.5,994.25,1260.5,843.0,2304.0,10
greedy,1,"[1225,49]",46.0,n_evaluated,1175.5,1010.25,1289.25,844.0,2346.0,10
greedy,1,"[1225,49]",47.0,n_evaluated,1198.0,1019.5,1306.5,844.0,2381.0,10
greedy,1,"[1225,49]",48.0,n_evaluated,1215.0,1031.5,1327.75,845.0,2424.0,10
greedy,1,"[1225,49]",49.0,n_evaluated,1238.5,1039.5,1356.25,847.0,2473.0,10
greedy,1,"[1225,49]",50.0,n_evaluated,1256.0,1052.5,1374.5,847.0,2507.0,10
